user_id,wake_session_id,challenge_attempt_id,alarm_id,timestamp,user_total_wake_sessions,user_successful_wake_sessions,user_failed_wake_sessions,user_historical_success_rate,user_avg_completion_time_seconds,user_avg_attempts_per_session,user_avg_snooze_count,user_total_snooze_count,user_recent_snooze_count,user_recent_challenge_success_rate,challenge_type_total_attempts,challenge_type_successful_attempts,challenge_type_success_rate,challenge_type_avg_completion_time,challenge_type_avg_attempts_per_session,challenge_type_easy_attempts,challenge_type_easy_success_rate,challenge_type_medium_attempts,challenge_type_medium_success_rate,challenge_type_hard_attempts,challenge_type_hard_success_rate,current_session_snooze_count,current_session_snooze_duration_minutes,current_session_wake_delay_seconds,alarm_scheduled_hour,alarm_scheduled_minute,alarm_day_of_week,alarm_is_weekend,historical_snooze_avg_around_alarm_time,selected_challenge_type,user_selected_difficulty,is_adaptive_preference,target_is_successful,target_duration_seconds,target_verification_score,target_attempt_number
1004,94,94,2003,2026-01-04T07:00:00+00:00,3,3,0,1.0,23.34,1.0,1.0,3,1,1.0,3,3,1.0,23.34,1.0,1,1.0,1,1.0,1,1.0,1,5,319.7140866690096,7,0,6,1,1.0,tongue_twister,medium,0,1,22.58,0.902,1
1004,95,95,2003,2026-01-05T07:00:00+00:00,4,4,0,1.0,23.15,1.0,1.0,4,1,1.0,4,4,1.0,23.15,1.0,1,1.0,2,1.0,1,1.0,0,0,11.093957157284855,7,0,0,0,1.0,tongue_twister,easy,0,1,23.52,0.778,1
1004,96,96,2003,2026-01-06T07:00:00+00:00,5,5,0,1.0,23.224,1.0,0.8,4,0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,33.348924820942884,7,0,1,0,0.8,math,hard,0,1,31.47,0.854,1
1004,97,97,2003,2026-01-07T07:00:00+00:00,6,6,0,1.0,24.5983,1.0,0.6667,4,0,1.0,5,5,1.0,23.224,1.0,2,1.0,2,1.0,1,1.0,1,5,340.68688105977196,7,0,2,0,0.6667,tongue_twister,hard,0,1,11.73,0.966,1
1004,98,98,2003,2026-01-08T07:00:00+00:00,7,7,0,1.0,22.76,1.0,0.7143,5,1,1.0,6,6,1.0,21.3083,1.0,2,1.0,2,1.0,2,1.0,0,0,73.01739246114353,7,0,3,0,0.7143,tongue_twister,hard,0,0,21.47,0.101,1
1004,99,99,2003,2026-01-09T07:00:00+00:00,8,7,1,0.875,22.76,1.0,0.625,5,0,0.8,7,6,0.8571,21.3083,1.0,2,1.0,2,1.0,3,0.6667,0,0,45.72379144345555,7,0,4,0,0.625,tongue_twister,hard,0,1,17.8,0.844,1
1004,100,100,2003,2026-01-10T07:00:00+00:00,9,8,1,0.8889,22.14,1.0,0.5556,5,0,0.8,1,1,1.0,31.47,1.0,0,0.0,0,0.0,1,1.0,0,0,28.68499568463145,7,0,5,1,0.5556,math,easy,0,1,29.37,0.761,1
1004,101,101,2003,2026-01-11T07:00:00+00:00,10,9,1,0.9,22.9433,1.0,0.5,5,0,0.8,8,7,0.875,20.8071,1.0,2,1.0,2,1.0,4,0.75,1,5,375.6598041367644,7,0,6,1,0.5,tongue_twister,hard,0,1,20.63,0.876,1
1004,102,102,2003,2026-01-12T07:00:00+00:00,11,10,1,0.9091,22.712,1.0,0.5455,6,1,0.8,9,8,0.8889,20.785,1.0,2,1.0,2,1.0,5,0.8,0,0,45.22449678165417,7,0,0,0,0.5455,tongue_twister,adaptive,1,1,22.04,0.864,1
1004,103,103,2003,2026-01-13T07:00:00+00:00,12,11,1,0.9167,22.6509,1.0,0.5,6,0,0.8,10,9,0.9,20.9244,1.0,2,1.0,3,1.0,5,0.8,0,0,87.5965435232885,7,0,1,0,0.5,tongue_twister,hard,0,0,22.77,0.443,1
1004,104,104,2003,2026-01-14T07:00:00+00:00,13,11,2,0.8462,22.6509,1.0,0.4615,6,0,0.8,11,9,0.8182,20.9244,1.0,2,1.0,3,1.0,6,0.6667,0,0,78.18730692527144,7,0,2,0,0.4615,tongue_twister,adaptive,1,1,18.15,0.845,1
1004,105,105,2003,2026-01-15T07:00:00+00:00,14,12,2,0.8571,22.2758,1.0,0.4286,6,0,0.8,12,10,0.8333,20.647,1.0,2,1.0,4,1.0,6,0.6667,0,0,12.871927987014926,7,0,3,0,0.4286,tongue_twister,hard,0,0,14.35,0.649,1
1004,106,106,2003,2026-01-16T07:00:00+00:00,15,12,3,0.8,22.2758,1.0,0.4,6,0,0.6,13,10,0.7692,20.647,1.0,2,1.0,4,1.0,7,0.5714,0,0,70.82957543954123,7,0,4,0,0.4,tongue_twister,hard,0,1,13.73,0.775,1
1004,107,107,2003,2026-01-17T07:00:00+00:00,16,13,3,0.8125,21.6185,1.0,0.375,6,0,0.6,14,11,0.7857,20.0182,1.0,2,1.0,4,1.0,8,0.625,0,0,13.67927749417702,7,0,5,1,0.375,tongue_twister,medium,0,1,20.7,0.786,1
1004,108,108,2003,2026-01-18T07:00:00+00:00,17,14,3,0.8235,21.5529,1.0,0.3529,6,0,0.6,15,12,0.8,20.075,1.0,2,1.0,5,1.0,8,0.625,2,10,659.5768294829933,7,0,6,1,0.3529,tongue_twister,easy,0,1,26.67,0.978,1
1004,109,109,2003,2026-01-19T07:00:00+00:00,18,15,3,0.8333,21.894,1.0,0.4444,8,2,0.8,16,13,0.8125,20.5823,1.0,3,1.0,5,1.0,8,0.625,0,0,46.76563993413848,7,0,0,0,0.4444,tongue_twister,hard,0,1,26.5,0.822,1
1004,110,110,2003,2026-01-20T07:00:00+00:00,19,16,3,0.8421,22.1819,1.0,0.4211,8,0,0.8,17,14,0.8235,21.005,1.0,3,1.0,5,1.0,9,0.6667,0,0,37.64524995544654,7,0,1,0,0.4211,tongue_twister,adaptive,1,1,18.68,0.91,1
1004,111,111,2003,2026-01-21T07:00:00+00:00,20,17,3,0.85,21.9759,1.0,0.4,8,0,1.0,18,15,0.8333,20.85,1.0,3,1.0,6,1.0,9,0.6667,0,0,34.169733643065086,7,0,2,0,0.4,tongue_twister,medium,0,1,23.44,0.845,1
1004,112,112,2003,2026-01-22T07:00:00+00:00,21,18,3,0.8571,22.0572,1.0,0.381,8,0,1.0,19,16,0.8421,21.0119,1.0,3,1.0,7,1.0,9,0.6667,0,0,33.61846031066155,7,0,3,0,0.381,tongue_twister,medium,0,1,20.11,0.915,1
1004,113,113,2003,2026-01-23T07:00:00+00:00,22,19,3,0.8636,21.9547,1.0,0.3636,8,0,1.0,20,17,0.85,20.9588,1.0,3,1.0,8,1.0,9,0.6667,0,0,69.61377233071761,7,0,4,0,0.3636,tongue_twister,adaptive,1,1,29.09,0.808,1
1004,114,114,2003,2026-01-24T07:00:00+00:00,23,20,3,0.8696,22.3115,1.0,0.3478,8,0,1.0,2,2,1.0,30.42,1.0,1,1.0,0,0.0,1,1.0,0,0,64.22115668986876,7,0,5,1,0.3478,math,easy,0,1,17.05,0.915,1
1004,115,115,2003,2026-01-25T07:00:00+00:00,24,21,3,0.875,22.061,1.0,0.3333,8,0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2,10,668.588781435139,7,0,6,1,0.3333,dance,adaptive,1,0,19.68,0.197,1
1004,116,116,2003,2026-01-26T07:00:00+00:00,25,21,4,0.84,22.061,1.0,0.4,10,2,0.8,21,18,0.8571,21.4106,1.0,3,1.0,9,1.0,9,0.6667,0,0,83.07895795853575,7,0,0,0,0.4,tongue_twister,medium,0,1,29.96,0.814,1
1004,117,117,2003,2026-01-27T07:00:00+00:00,26,22,4,0.8462,22.42,1.0,0.3846,10,0,0.8,22,19,0.8636,21.8605,1.0,3,1.0,10,1.0,9,0.6667,0,0,37.0972203041509,7,0,1,0,0.3846,tongue_twister,medium,0,0,24.68,0.632,1
1004,118,118,2003,2026-01-28T07:00:00+00:00,27,22,5,0.8148,22.42,1.0,0.3704,10,0,0.6,23,19,0.8261,21.8605,1.0,3,1.0,11,0.9091,9,0.6667,1,5,331.1566862681939,7,0,2,0,0.3704,tongue_twister,medium,0,0,21.36,0.303,1
1004,119,119,2003,2026-01-29T07:00:00+00:00,28,22,6,0.7857,22.42,1.0,0.3929,11,1,0.4,24,19,0.7917,21.8605,1.0,3,1.0,12,0.8333,9,0.6667,0,0,75.79338409814194,7,0,3,0,0.3929,tongue_twister,medium,0,1,24.84,0.756,1
1004,120,120,2003,2026-01-30T07:00:00+00:00,29,23,6,0.7931,22.5252,1.0,0.3793,11,0,0.4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,27.709376005919204,7,0,4,0,0.3793,push_ups,medium,0,0,24.3,0.553,1
1005,121,121,2004,2026-01-01T08:00:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,15,919.2896384580088,8,0,3,0,0.0,memory,hard,0,0,13.18,0.304,1
1005,122,122,2004,2026-01-02T08:00:00+00:00,1,0,1,0.0,0.0,1.0,3.0,3,3,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,68.12793204457932,8,0,4,0,3.0,push_ups,hard,0,1,16.84,0.914,1
1005,123,123,2004,2026-01-03T08:00:00+00:00,2,1,1,0.5,16.84,1.0,1.5,3,0,0.5,1,1,1.0,16.84,1.0,0,0.0,0,0.0,1,1.0,0,0,32.37921120686309,8,0,5,1,1.5,push_ups,hard,0,1,19.11,0.809,1
1005,124,124,2004,2026-01-04T08:00:00+00:00,3,2,1,0.6667,17.975,1.0,1.0,3,0,0.6667,2,2,1.0,17.975,1.0,0,0.0,0,0.0,2,1.0,0,0,88.22740235616374,8,0,6,1,1.0,push_ups,medium,0,1,23.31,0.85,1
1005,125,125,2004,2026-01-05T08:00:00+00:00,4,3,1,0.75,19.7533,1.0,0.75,3,0,0.75,3,3,1.0,19.7533,1.0,0,0.0,1,1.0,2,1.0,0,0,75.93528655452572,8,0,0,0,0.75,push_ups,adaptive,1,0,19.68,0.634,1
1005,126,126,2004,2026-01-06T08:00:00+00:00,5,3,2,0.6,19.7533,1.0,0.6,3,0,0.6,4,3,0.75,19.7533,1.0,0,0.0,2,0.5,2,1.0,2,10,615.4888122259484,8,0,1,0,0.6,push_ups,medium,0,1,24.94,0.802,1
1005,127,127,2004,2026-01-07T08:00:00+00:00,6,4,2,0.6667,21.05,1.0,0.8333,5,2,0.8,5,4,0.8,21.05,1.0,0,0.0,3,0.6667,2,1.0,0,0,21.804334395315497,8,0,2,0,0.8333,push_ups,easy,0,1,27.88,0.786,1
1005,128,128,2004,2026-01-08T08:00:00+00:00,7,5,2,0.7143,22.416,1.0,0.7143,5,0,0.8,6,5,0.8333,22.416,1.0,1,1.0,3,0.6667,2,1.0,0,0,18.794107831154847,8,0,3,0,0.7143,push_ups,medium,0,1,18.18,0.783,1
1005,129,129,2004,2026-01-09T08:00:00+00:00,8,6,2,0.75,21.71,1.0,0.625,5,0,0.8,7,6,0.8571,21.71,1.0,1,1.0,4,0.75,2,1.0,0,0,11.26248668089282,8,0,4,0,0.625,push_ups,easy,0,1,21.65,0.778,1
1005,130,130,2004,2026-01-10T08:00:00+00:00,9,7,2,0.7778,21.7014,1.0,0.5556,5,0,0.8,8,7,0.875,21.7014,1.0,2,1.0,4,0.75,2,1.0,0,0,51.05903660873533,8,0,5,1,0.5556,push_ups,hard,0,0,21.74,0.377,1
1005,131,131,2004,2026-01-11T08:00:00+00:00,10,7,3,0.7,21.7014,1.0,0.5,5,0,0.8,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,87.12209464976229,8,0,6,1,0.5,dance,medium,0,0,12.98,0.477,1
1005,132,132,2004,2026-01-12T08:00:00+00:00,11,7,4,0.6364,21.7014,1.0,0.4545,5,0,0.6,9,7,0.7778,21.7014,1.0,2,1.0,4,0.75,3,0.6667,2,10,615.2545786656091,8,0,0,0,0.4545,push_ups,hard,0,0,18.67,0.448,1
1005,133,133,2004,2026-01-13T08:00:00+00:00,12,7,5,0.5833,21.7014,1.0,0.5833,7,2,0.4,10,7,0.7,21.7014,1.0,2,1.0,4,0.75,4,0.5,0,0,57.791348415945066,8,0,1,0,0.5833,push_ups,medium,0,1,12.7,0.948,1
1005,134,134,2004,2026-01-14T08:00:00+00:00,13,8,5,0.6154,20.5762,1.0,0.5385,7,0,0.4,11,8,0.7273,20.5762,1.0,2,1.0,5,0.8,4,0.5,0,0,81.04728175907944,8,0,2,0,0.5385,push_ups,easy,0,1,17.82,0.957,1
1005,135,135,2004,2026-01-15T08:00:00+00:00,14,9,5,0.6429,20.27,1.0,0.5,7,0,0.4,12,9,0.75,20.27,1.0,3,1.0,5,0.8,4,0.5,0,0,35.00188569134942,8,0,3,0,0.5,push_ups,adaptive,1,1,25.3,0.869,1
1005,136,136,2004,2026-01-16T08:00:00+00:00,15,10,5,0.6667,20.773,1.0,0.4667,7,0,0.6,13,10,0.7692,20.773,1.0,3,1.0,6,0.8333,4,0.5,2,10,674.9415428221914,8,0,4,0,0.4667,push_ups,adaptive,1,1,15.81,0.897,1
1005,137,137,2004,2026-01-17T08:00:00+00:00,16,11,5,0.6875,20.3218,1.0,0.5625,9,2,0.8,14,11,0.7857,20.3218,1.0,3,1.0,7,0.8571,4,0.5,0,0,42.86469063377265,8,0,5,1,0.5625,push_ups,medium,0,1,22.89,0.979,1
1005,138,138,2004,2026-01-18T08:00:00+00:00,17,12,5,0.7059,20.5358,1.0,0.5294,9,0,1.0,15,12,0.8,20.5358,1.0,3,1.0,8,0.875,4,0.5,0,0,38.13169485545192,8,0,6,1,0.5294,push_ups,medium,0,1,16.1,0.803,1
1005,139,139,2004,2026-01-19T08:00:00+00:00,18,13,5,0.7222,20.1946,1.0,0.5,9,0,1.0,16,13,0.8125,20.1946,1.0,3,1.0,9,0.8889,4,0.5,0,0,38.00911953769529,8,0,0,0,0.5,push_ups,easy,0,1,21.03,0.807,1
1005,140,140,2004,2026-01-20T08:00:00+00:00,19,14,5,0.7368,20.2543,1.0,0.4737,9,0,1.0,17,14,0.8235,20.2543,1.0,4,1.0,9,0.8889,4,0.5,0,0,62.62649823991107,8,0,1,0,0.4737,push_ups,adaptive,1,1,20.67,0.757,1
1005,141,141,2004,2026-01-21T08:00:00+00:00,20,15,5,0.75,20.282,1.0,0.45,9,0,1.0,18,15,0.8333,20.282,1.0,4,1.0,10,0.9,4,0.5,0,0,38.08187365895854,8,0,2,0,0.45,push_ups,medium,0,1,22.55,0.767,1
1005,142,142,2004,2026-01-22T08:00:00+00:00,21,16,5,0.7619,20.4238,1.0,0.4286,9,0,1.0,19,16,0.8421,20.4238,1.0,4,1.0,11,0.9091,4,0.5,1,5,340.0955524562791,8,0,3,0,0.4286,push_ups,adaptive,1,1,23.73,0.789,1
1005,143,143,2004,2026-01-23T08:00:00+00:00,22,17,5,0.7727,20.6182,1.0,0.4545,10,1,1.0,20,17,0.85,20.6182,1.0,4,1.0,12,0.9167,4,0.5,0,0,55.40748452915178,8,0,4,0,0.4545,push_ups,medium,0,0,20.77,0.44,1
1005,144,144,2004,2026-01-24T08:00:00+00:00,23,17,6,0.7391,20.6182,1.0,0.4348,10,0,0.8,21,17,0.8095,20.6182,1.0,4,1.0,13,0.8462,4,0.5,2,10,643.134699030618,8,0,5,1,0.4348,push_ups,medium,0,0,18.95,0.382,1
1005,145,145,2004,2026-01-25T08:00:00+00:00,24,17,7,0.7083,20.6182,1.0,0.5,12,2,0.6,22,17,0.7727,20.6182,1.0,4,1.0,14,0.7857,4,0.5,1,5,348.93062026914004,8,0,6,1,0.5,push_ups,adaptive,1,1,22.81,0.9,1
1005,146,146,2004,2026-01-26T08:00:00+00:00,25,18,7,0.72,20.74,1.0,0.52,13,1,0.6,23,18,0.7826,20.74,1.0,4,1.0,15,0.8,4,0.5,0,0,71.38796218468832,8,0,0,0,0.52,push_ups,medium,0,1,19.41,0.822,1
1005,147,147,2004,2026-01-27T08:00:00+00:00,26,19,7,0.7308,20.67,1.0,0.5,13,0,0.6,24,19,0.7917,20.67,1.0,4,1.0,16,0.8125,4,0.5,0,0,24.055584150067382,8,0,1,0,0.5,push_ups,hard,0,1,16.31,0.958,1
1005,148,148,2004,2026-01-28T08:00:00+00:00,27,20,7,0.7407,20.452,1.0,0.4815,13,0,0.6,1,0,0.0,0.0,1.0,0,0.0,1,0.0,0,0.0,0,0,13.38418092502331,8,0,2,0,0.4815,dance,hard,0,0,12.36,0.607,1
1005,149,149,2004,2026-01-29T08:00:00+00:00,28,20,8,0.7143,20.452,1.0,0.4643,13,0,0.6,25,20,0.8,20.452,1.0,4,1.0,16,0.8125,5,0.6,0,0,66.75991692551474,8,0,3,0,0.4643,push_ups,hard,0,1,18.77,0.831,1
1005,150,150,2004,2026-01-30T08:00:00+00:00,29,21,8,0.7241,20.3719,1.0,0.4483,13,0,0.8,26,21,0.8077,20.3719,1.0,4,1.0,16,0.8125,6,0.6667,0,0,83.58158013931077,8,0,4,0,0.4483,push_ups,hard,0,0,18.68,0.564,1
1006,151,151,2005,2026-01-01T09:00:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,41.66133574874664,9,0,3,0,0.0,dance,hard,0,1,9.6,0.792,1
1006,152,152,2005,2026-01-02T09:00:00+00:00,1,1,0,1.0,9.6,1.0,0.0,0,0,1.0,1,1,1.0,9.6,1.0,0,0.0,0,0.0,1,1.0,0,0,25.512296501352026,9,0,4,0,0.0,dance,adaptive,1,1,15.81,0.838,1
1006,153,153,2005,2026-01-03T09:00:00+00:00,2,2,0,1.0,12.705,1.0,0.0,0,0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,4,20,1216.0282618863262,9,0,5,1,0.0,math,easy,0,1,8.13,0.891,1
1006,154,154,2005,2026-01-04T09:00:00+00:00,3,3,0,1.0,11.18,1.0,1.3333,4,4,1.0,2,2,1.0,12.705,1.0,0,0.0,1,1.0,1,1.0,0,0,60.17739255198174,9,0,6,1,1.3333,dance,medium,0,1,7.98,0.767,1
1006,155,155,2005,2026-01-05T09:00:00+00:00,4,4,0,1.0,10.38,1.0,1.0,4,0,1.0,3,3,1.0,11.13,1.0,0,0.0,2,1.0,1,1.0,0,0,57.31358054648168,9,0,0,0,1.0,dance,medium,0,1,16.97,0.759,1
1006,156,156,2005,2026-01-06T09:00:00+00:00,5,5,0,1.0,11.698,1.0,0.8,4,0,1.0,4,4,1.0,12.59,1.0,0,0.0,3,1.0,1,1.0,1,5,378.4234697164872,9,0,1,0,0.8,dance,medium,0,1,14.5,0.877,1
1006,157,157,2005,2026-01-07T09:00:00+00:00,6,6,0,1.0,12.165,1.0,0.8333,5,1,1.0,5,5,1.0,12.972,1.0,0,0.0,4,1.0,1,1.0,0,0,74.7852734158377,9,0,2,0,0.8333,dance,adaptive,1,1,9.53,0.788,1
1006,158,158,2005,2026-01-08T09:00:00+00:00,7,7,0,1.0,11.7886,1.0,0.7143,5,0,1.0,6,6,1.0,12.3983,1.0,0,0.0,5,1.0,1,1.0,0,0,76.99017425980435,9,0,3,0,0.7143,dance,adaptive,1,1,17.12,0.771,1
1006,159,159,2005,2026-01-09T09:00:00+00:00,8,8,0,1.0,12.455,1.0,0.625,5,0,1.0,7,7,1.0,13.0729,1.0,0,0.0,6,1.0,1,1.0,0,0,45.020661944738634,9,0,4,0,0.625,dance,adaptive,1,1,9.09,0.843,1
1006,160,160,2005,2026-01-10T09:00:00+00:00,9,9,0,1.0,12.0811,1.0,0.5556,5,0,1.0,8,8,1.0,12.575,1.0,0,0.0,7,1.0,1,1.0,0,0,64.31181764476648,9,0,5,1,0.5556,dance,hard,0,0,11.58,0.447,1
1006,161,161,2005,2026-01-11T09:00:00+00:00,10,9,1,0.9,12.0811,1.0,0.5,5,0,0.8,9,8,0.8889,12.575,1.0,0,0.0,7,1.0,2,0.5,1,5,332.7317579102491,9,0,6,1,0.5,dance,medium,0,1,5.97,0.968,1
1006,162,162,2005,2026-01-12T09:00:00+00:00,11,10,1,0.9091,11.47,1.0,0.5455,6,1,0.8,10,9,0.9,11.8411,1.0,0,0.0,8,1.0,2,0.5,0,0,34.81853900414497,9,0,0,0,0.5455,dance,easy,0,1,3.0,0.916,1
1006,163,163,2005,2026-01-13T09:00:00+00:00,12,11,1,0.9167,10.7,1.0,0.5,6,0,0.8,11,10,0.9091,10.957,1.0,1,1.0,8,1.0,2,0.5,0,0,40.13434448450401,9,0,1,0,0.5,dance,adaptive,1,1,14.88,0.957,1
1006,164,164,2005,2026-01-14T09:00:00+00:00,13,12,1,0.9231,11.0483,1.0,0.4615,6,0,0.8,12,11,0.9167,11.3136,1.0,1,1.0,9,1.0,2,0.5,0,0,43.8725093057683,9,0,2,0,0.4615,dance,adaptive,1,1,5.13,0.841,1
1006,165,165,2005,2026-01-15T09:00:00+00:00,14,13,1,0.9286,10.5931,1.0,0.4286,6,0,0.8,13,12,0.9231,10.7983,1.0,1,1.0,10,1.0,2,0.5,0,0,71.29249661342556,9,0,3,0,0.4286,dance,easy,0,1,14.9,0.824,1
1006,166,166,2005,2026-01-16T09:00:00+00:00,15,14,1,0.9333,10.9007,1.0,0.4,6,0,1.0,14,13,0.9286,11.1138,1.0,2,1.0,10,1.0,2,0.5,0,0,80.11142180341935,9,0,4,0,0.4,dance,adaptive,1,1,12.0,0.899,1
1006,167,167,2005,2026-01-17T09:00:00+00:00,16,15,1,0.9375,10.974,1.0,0.375,6,0,1.0,15,14,0.9333,11.1771,1.0,2,1.0,11,1.0,2,0.5,0,0,71.68782509847907,9,0,5,1,0.375,dance,easy,0,1,14.72,0.853,1
1006,168,168,2005,2026-01-18T09:00:00+00:00,17,16,1,0.9412,11.2081,1.0,0.3529,6,0,1.0,16,15,0.9375,11.4133,1.0,3,1.0,11,1.0,2,0.5,0,0,58.84763377006526,9,0,6,1,0.3529,dance,easy,0,1,16.63,0.946,1
1006,169,169,2005,2026-01-19T09:00:00+00:00,18,17,1,0.9444,11.5271,1.0,0.3333,6,0,1.0,17,16,0.9412,11.7394,1.0,4,1.0,11,1.0,2,0.5,0,0,74.68990968726291,9,0,0,0,0.3333,dance,easy,0,1,14.44,0.987,1
1006,170,170,2005,2026-01-20T09:00:00+00:00,19,18,1,0.9474,11.6889,1.0,0.3158,6,0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,50.23253531900632,9,0,1,0,0.3158,tongue_twister,medium,0,1,7.88,0.791,1
1006,171,171,2005,2026-01-21T09:00:00+00:00,20,19,1,0.95,11.4884,1.0,0.3,6,0,1.0,18,17,0.9444,11.8982,1.0,5,1.0,11,1.0,2,0.5,0,0,14.174384260880366,9,0,2,0,0.3,dance,easy,0,1,3.95,0.928,1
1006,172,172,2005,2026-01-22T09:00:00+00:00,21,20,1,0.9524,11.1115,1.0,0.2857,6,0,1.0,19,18,0.9474,11.4567,1.0,6,1.0,11,1.0,2,0.5,0,0,71.04934642333527,9,0,3,0,0.2857,dance,adaptive,1,1,20.44,0.976,1
1006,173,173,2005,2026-01-23T09:00:00+00:00,22,21,1,0.9545,11.5557,1.0,0.2727,6,0,1.0,20,19,0.95,11.9295,1.0,6,1.0,12,1.0,2,0.5,1,5,375.33626046844006,9,0,4,0,0.2727,dance,hard,0,1,16.69,0.849,1
1006,174,174,2005,2026-01-24T09:00:00+00:00,23,22,1,0.9565,11.7891,1.0,0.3043,7,1,1.0,21,20,0.9524,12.1675,1.0,6,1.0,12,1.0,3,0.6667,0,0,39.993013873421404,9,0,5,1,0.3043,dance,hard,0,0,9.81,0.612,1
1006,175,175,2005,2026-01-25T09:00:00+00:00,24,22,2,0.9167,11.7891,1.0,0.2917,7,0,0.8,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2,10,665.6857590860786,9,0,6,1,0.2917,memory,easy,0,1,10.5,0.751,1
1006,176,176,2005,2026-01-26T09:00:00+00:00,25,23,2,0.92,11.733,1.0,0.36,9,2,0.8,22,20,0.9091,12.1675,1.0,6,1.0,12,1.0,4,0.5,0,0,21.961569517138145,9,0,0,0,0.36,dance,medium,0,1,6.76,0.902,1
1006,177,177,2005,2026-01-27T09:00:00+00:00,26,24,2,0.9231,11.5258,1.0,0.3462,9,0,0.8,23,21,0.913,11.91,1.0,6,1.0,13,1.0,4,0.5,0,0,19.747867612689404,9,0,1,0,0.3462,dance,medium,0,1,7.51,0.766,1
1006,178,178,2005,2026-01-28T09:00:00+00:00,27,25,2,0.9259,11.3652,1.0,0.3333,9,0,0.8,1,1,1.0,7.88,1.0,0,0.0,1,1.0,0,0.0,0,0,56.003796602450684,9,0,2,0,0.3333,tongue_twister,adaptive,1,1,6.65,0.823,1
1006,179,179,2005,2026-01-29T09:00:00+00:00,28,26,2,0.9286,11.1838,1.0,0.3214,9,0,0.8,24,22,0.9167,11.71,1.0,6,1.0,14,1.0,4,0.5,0,0,43.32540761668319,9,0,3,0,0.3214,dance,medium,0,1,23.64,0.767,1
1006,180,180,2005,2026-01-30T09:00:00+00:00,29,27,2,0.931,11.6452,1.0,0.3103,9,0,1.0,25,23,0.92,12.2287,1.0,6,1.0,15,1.0,4,0.5,0,0,47.61080625267888,9,0,4,0,0.3103,dance,adaptive,1,1,18.95,0.995,1
1007,181,181,2006,2026-01-01T07:00:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,4,20,1256.5522657246513,7,0,3,0,0.0,math,adaptive,1,1,38.12,0.835,1
1007,182,182,2006,2026-01-02T07:00:00+00:00,1,1,0,1.0,38.12,1.0,4.0,4,4,1.0,1,1,1.0,38.12,1.0,0,0.0,1,1.0,0,0.0,0,0,48.282493729433924,7,0,4,0,4.0,math,hard,0,0,38.46,0.174,1
1007,183,183,2006,2026-01-03T07:00:00+00:00,2,1,1,0.5,38.12,1.0,2.0,4,0,0.5,2,1,0.5,38.12,1.0,0,0.0,1,1.0,1,0.0,4,20,1234.8060706349513,7,0,5,1,2.0,math,hard,0,0,37.26,0.12,1
1007,184,184,2006,2026-01-04T07:00:00+00:00,3,1,2,0.3333,38.12,1.0,2.6667,8,4,0.3333,3,1,0.3333,38.12,1.0,0,0.0,1,1.0,2,0.0,4,20,1239.441533945174,7,0,6,1,2.6667,math,medium,0,1,29.81,0.936,1
1007,185,185,2006,2026-01-05T07:00:00+00:00,4,2,2,0.5,33.965,1.0,3.0,12,4,0.5,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,49.69625812296181,7,0,0,0,3.0,tongue_twister,medium,0,1,40.38,0.95,1
1007,186,186,2006,2026-01-06T07:00:00+00:00,5,3,2,0.6,36.1033,1.0,2.4,12,0,0.6,4,2,0.5,33.965,1.0,0,0.0,2,1.0,2,0.0,1,5,324.4365188750472,7,0,1,0,2.4,math,adaptive,1,1,32.23,0.776,1
1007,187,187,2006,2026-01-07T07:00:00+00:00,6,4,2,0.6667,35.135,1.0,2.1667,13,1,0.6,5,3,0.6,33.3867,1.0,0,0.0,3,1.0,2,0.0,4,20,1213.3884130280103,7,0,2,0,2.1667,math,medium,0,1,24.34,0.819,1
1007,188,188,2006,2026-01-08T07:00:00+00:00,7,5,2,0.7143,32.976,1.0,2.4286,17,4,0.8,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,15,922.7989381270345,7,0,3,0,2.4286,dance,adaptive,1,0,49.18,0.567,1
1007,189,189,2006,2026-01-09T07:00:00+00:00,8,5,3,0.625,32.976,1.0,2.5,20,3,0.8,6,4,0.6667,31.125,1.0,0,0.0,4,1.0,2,0.0,2,10,639.3062778485719,7,0,4,0,2.5,math,hard,0,0,28.78,0.473,1
